(50.62, 15.37)
(51.57, 14.73)
(52.82, 17.28)
(53.75, 17.19)
(54.76, 17.37)
(56.28, 17.67)
(57.33, 16.95)
(58.41, 19.74)
(59.36, 18.68)
(60.44, 19.38)
(61.44, 18.6)
(62.54, 20.88)
(63.53, 21.04)
(64.53, 21.76)
(65.42, 22.19)
(66.46, 22.4)
(67.43, 23.78)
(68.91, 23.62)
(69.89, 24.6)
(70.9, 24.34)
(71.87, 25.34)
(72.84, 25.88)
(73.86, 25.61)
(74.78, 27.4)
(75.79, 27.19)
(76.81, 27.65)
(78.26, 28.65)
(79.16, 29.93)
(80.19, 29.94)
(81.13, 30.4)
(82.2, 30.47)
(83.13, 31.38)
(83.99, 32.65)
(85.4, 33.18)
(86.38, 34.03)
(87.22, 34.86)
(88.11, 35.77)
(89.11, 35.88)
(90.52, 36.73)
(91.48, 37.04)
(92.66, 39.0)
(93.62, 39.48)
(94.58, 39.85)
(95.88, 41.0)
(97.35, 41.44)
(98.46, 43.15)
(99.49, 43.21)
(100.36, 43.97)
(101.5, 45.6)
(102.51, 45.66)
(103.47, 46.38)
(104.56, 47.77)
(105.67, 48.16)
(106.48, 49.03)
(107.51, 50.53)
(108.64, 50.42)
(109.62, 52.22)
(110.54, 52.73)
(111.66, 53.99)
(112.7, 54.1)
(113.63, 55.75)
(114.59, 56.15)
(115.69, 58.15)
(116.93, 58.77)
(118.0, 59.16)
(119.29, 61.48)

(0.0, 0.0)
(1.22, 0.27)
(2.09, 0.89)
(2.92, 1.61)
(4.41, 2.4)
(6.29, 2.47)
(7.48, 0.95)
(8.65, 2.64)
(9.51, 1.9)
(10.79, 2.65)
(12.05, 3.07)
(13.13, 2.9)
(14.03, 4.0)
(14.92, 3.58)
(16.04, 3.56)
(17.18, 3.76)
(18.39, 4.06)
(19.24, 3.32)
(20.18, 4.84)
(21.5, 3.83)
(22.4, 5.27)
(23.63, 5.68)
(24.93, 4.89)
(26.58, 6.82)
(27.9, 6.09)
(29.25, 7.76)
(30.72, 6.9)
(32.53, 7.67)
(33.49, 7.37)
(34.74, 8.65)
(36.12, 8.44)
(37.06, 7.92)
(38.9, 8.88)
(40.13, 9.76)
(41.35, 10.86)
(42.98, 11.71)
(44.14, 12.47)
(45.1, 11.75)
(46.24, 12.48)
(47.29, 12.71)
(48.41, 13.9)
(49.5, 14.07)
(50.54, 14.29)
(52.48, 15.21)
(53.3, 12.86)
(54.57, 14.61)
(55.93, 17.6)
(57.0, 17.6)
(58.11, 18.51)
(59.11, 18.57)
(60.05, 18.7)
(61.64, 20.51)
(62.64, 21.46)
(63.62, 20.88)
(64.56, 21.66)
(65.53, 22.17)
(66.59, 22.38)
(67.55, 24.72)
(68.59, 23.6)
(69.47, 24.67)
(70.46, 25.23)
(71.4, 25.66)
(72.46, 26.06)
(73.5, 26.23)
(74.91, 28.01)
(75.86, 28.97)
(76.81, 29.16)
(77.8, 29.78)
(79.2, 30.78)
(80.27, 30.57)
(81.23, 31.35)
(82.19, 31.93)
(83.54, 32.92)
(85.15, 35.61)
(86.46, 36.55)
(87.36, 37.19)
(88.38, 37.77)
(89.39, 37.29)
(90.54, 39.35)
(91.47, 40.01)
(92.45, 40.19)
(93.3, 41.02)
(94.49, 42.63)
(95.63, 43.76)
(96.54, 44.29)
(98.06, 44.54)
(99.15, 46.34)
(99.98, 47.02)
(101.56, 48.52)
(102.64, 49.94)
(103.83, 50.96)
(104.74, 51.1)
(105.6, 53.18)
(106.87, 52.91)
(107.79, 54.29)
(108.74, 54.76)
(109.71, 56.36)
(110.84, 57.59)
(111.93, 58.5)
(113.24, 60.17)
(114.29, 62.7)
(115.1, 62.15)
(115.93, 64.06)
(116.79, 65.8)
(117.99, 66.53)
(118.91, 67.18)
(119.84, 67.39)
(120.86, 67.68)

(0.0, 0.0)
(1.46, -0.04)
(3.95, 0.09)
(4.81, 0.71)
(6.09, 1.14)
(8.05, 0.53)
(8.92, 1.12)
(9.74, 2.24)
(10.67, 1.53)
(11.73, 1.32)
(12.85, 1.52)
(14.01, 1.6)
(15.22, 2.13)
(16.15, 1.59)
(17.5, 2.83)
(18.79, 3.17)
(20.12, 4.04)
(20.96, 3.13)
(22.29, 2.06)
(23.85, 3.76)
(25.27, 5.57)
(26.65, 4.41)
(27.77, 4.67)
(29.39, 5.0)
(30.7, 6.19)
(32.26, 6.09)
(33.51, 6.81)
(34.81, 8.07)
(35.65, 4.91)
(36.99, 6.26)
(37.86, 7.94)
(39.16, 8.87)
(40.03, 8.05)
(41.08, 7.88)
(42.27, 9.11)
(43.35, 8.9)
(44.47, 9.54)
(45.78, 11.27)
